id,longitude,latitude,circumference,height,start_date,note,denotation,diameter_crown,date,diameter
9586211660,7.665737,47.809295,,,,provisorsch,,,,
1468669721,7.65703,47.815067,,,,provisorisch,,,,
9569658070,7.7872032,47.9236802,,,,provisorisch,,,,
9569718995,7.6725955,47.8181205,,,,provisorisch,,,,
9569728710,7.6687694,47.8109999,,,,provisorisch,,,,
9569734222,7.6099904,47.7728855,,,,provisorisch,,,,
9569735761,7.6361509,47.7870673,,,,provisorisch,,,,
9569745001,7.8399714,47.975289,,,,provisorisch,,,,
9569760541,7.7626552,47.9170897,,,,provisorisch,,,,
9569760542,7.6432955,47.8352758,,,,provisorisch,,,,
9585951268,7.602831,47.755786,,,,provisorisch,,,,
9586303777,7.664693,47.814608,,,,provisorisch,,,,
8493792776,7.7246866,47.4593061,0.01,,,"oberer Teil abgestorben, neuer Stammaustrieb 40cm lang",,,,
9506327785,8.795027,48.951337,,,,date: unknown,natural_monument,,,
9507127440,8.822513,48.969375,,,,date: unknown,natural_monument,,,
9569622915,7.652239,47.642323,1.02,,,date: March 2022,,,,
6311680259,7.57159,47.56641,0.58,,,data:March 2019; age:1983; plantation:1993; BS034482 Kannenfeldpark,urban,,,
9124311987,8.3354458,47.3597378,unknown,,,data: unknown,,,,
9124315577,8.3353592,47.3547576,unknown,,,data: unknown,,,,
9124383325,8.2304839,47.4920754,unknown,,,data: unknown,,,,
9124414172,8.1209424,47.5137393,unknown,,,data: unknown,,,,
9124464698,8.1214842,47.5070238,unknown,,,data: unknown,,,,
9125004352,8.0330693,47.5127283,unknown,,,data: unknown,,,,
9125021046,8.032936,47.5129665,unknown,,,data: unknown,,,,
9167048853,8.0973516,47.532114,unknown,,,data: unknown,,,,
9168350938,7.8963349,47.5398542,,,,data: unknown,,,,
9507209218,8.716833,49.009205,,,,data: unknown,natural_monument,,,
9507335967,8.928872,49.107842,,,,data: unknown,natural_monument,,,
9507414460,9.275267,49.207147,,,,data: unknown,natural_monument,,,
9507526028,8.972858,49.001075,,,,data: unknown,natural_monument,,,
9507575015,9.108695,48.9795,,,,data: unknown,natural_monument,,,
9507832350,9.126507,49.37892,,,,data: unknown,natural_monument,,,
9507520750,8.93377,48.894155,,,,data: unknoown,natural_monument,,,
9507394960,9.795098,49.480718,,,,data: unknon,natural_monument,,,
9630255240,7.69953,47.50497,0.01,0.4,,data: plantation March 2022,,,,
9630262345,7.69972,47.505,0.01,0.5,,data: plantation March 2022,,,,
9347543989,7.6994487,47.5051135,,0.35,,data: plantation December 2021,,,,
9060849891,8.3008714,47.261012,0.31,,,data: Septenber 2021,,,,
9091609526,7.5481025,47.7602172,,,,data: September 2021  /  3 trees,,,,
8942302320,7.9781779,47.5201525,0.20,,,data: September 2021,,,,
8942313498,7.9776721,47.5201769,0.45,,,data: September 2021,,,,
8942316106,7.9763452,47.5202033,0.44,,,data: September 2021,,,,
8942339914,7.9758241,47.5203527,0.15,,,data: September 2021,,,,
8942359635,7.9758844,47.5203965,0.29,,,data: September 2021,,,,
8942373752,7.9759899,47.5204118,0.58,,,data: September 2021,,,,
8942414403,7.9758675,47.5202623,0.31,,,data: September 2021,,,,
8942430283,7.9754638,47.5204664,0.60,,,data: September 2021,,,,
8942431109,7.9760485,47.520426,0.44,,,data: September 2021,,,,
8942432266,7.9752483,47.5204557,0.64,,,data: September 2021,,,,
8942446379,7.9753861,47.5203346,0.42,,,data: September 2021,,,,
9060455491,8.3162341,47.2374772,0.62,,,data: September 2021,,,,
9060888184,8.3009249,47.2609374,0.32,,,data: September 2021,,,,
9060894567,8.3009348,47.2609316,0.11,,,data: September 2021,,,,
9060917240,8.3008953,47.2606738,0.30,,,data: September 2021,,,,
9061040309,8.2560148,47.587103,0.10,,,data: September 2021,,,,
9064037137,8.1788627,47.5165561,0.45,,,data: September 2021,,,,
9082217544,8.2560208,47.5870736,0.07,,,data: September 2021,,,,
9082248782,8.2560825,47.5871398,0.39,,,data: September 2021,,,,
9082336095,7.7114645,47.4795915,0.17,,,data: September 2021,alley,,,
9082348023,7.7116014,47.4795111,0.13,,,data: September 2021,alley,,,
9083684888,8.0697831,47.4663055,0.44,,,data: September 2021,,,,
9083686797,8.071639,47.4657967,0.41,,,data: September 2021,,,,
9083687893,8.0231494,47.4588633,0.33,,,data: September 2021,,,,
9083760448,8.0232219,47.4588885,0.33,,,data: September 2021,,,,
9084632966,7.7273535,47.4816788,0.56,,,data: September 2021,,,,
9084681515,7.7125044,47.4779433,0.02,,,data: September 2021,,,,
9084681516,7.7165377,47.4775979,0.03,,,data: September 2021,,,,
9091853226,7.6679979,47.8025882,1.17,,,data: September 2021,,,,
9091891257,7.6686034,47.831206,1.24,,,data: September 2021,urban,,,
9097119057,7.5938158,47.5187788,0.94,,,data: September 2021,agricultural,,,
9108332265,7.9758647,47.5202893,0.57,,,data: September 2021,,,,
9163138523,7.7764134,47.5482362,0.14,,,data: September 2021,,,,
9163154921,7.7765473,47.5478923,0.42,,,data: September 2021,,,,
9163167522,7.7765585,47.547846,0.36,,,data: September 2021,,,,
9163185448,7.7764928,47.5480331,0.30,,,data: September 2021,,,,
9163191410,7.7762185,47.5487345,0.15,,,data: September 2021,,,,
9163199531,7.7764348,47.548171,0.38,,,data: September 2021,,,,
9163204619,7.7763628,47.5483492,0.43,,,data: September 2021,,,,
9163214770,7.7762441,47.5486751,0.14,,,data: September 2021,,,,
9163225402,7.7762776,47.5485958,0.33,,,data: September 2021,,,,
9163229460,7.7763264,47.5484708,0.39,,,data: September 2021,,,,
9163234548,7.7762861,47.5485411,0.36,,,data: September 2021,,,,
9163238894,7.7763917,47.548291,0.40,,,data: September 2021,,,,
9163249537,7.7763335,47.5484249,0.12,,,data: September 2021,,,,
9163280917,7.7764726,47.5480957,0.12,,,data: September 2021,,,,
7943206091,7.6144185,47.5176223,0.32,,,data: September 2020,,,,
6793933801,7.6401773,47.4953816,0.08,,,data: September 2019,,,,
9240706814,8.5690123,47.5873344,0.32,,,data: September 2016,,,,
9240725355,8.5766731,47.5940921,0.14,,,data: September 2016,,,,
9240742910,8.578073,47.5945733,0.26,,,data: September 2016,,,,
9136239396,8.0418238,47.4659263,0.19,,,data: September 2014,,,,
9144385752,8.0551614,47.4715382,0.34,,,data: September 2014,,,,
9149294915,8.1321856,47.563164,0.33,,,data: September 2014,,,,
9150071238,7.9247954,47.5428249,0.66,,,data: September 2014,,,,
9167564254,7.9639105,47.4889532,0.29,,,data: September 2014,,,,
6817561355,7.8060875,47.494657,0.31,,,"data: Sept. 2019
Sept. 2019: fruits  ",,,,
6815410332,7.6628856,47.51359,0.07,,,data: Sept. 2019,,,,
6815414821,7.6625423,47.5136772,0.07,,,data: Sept. 2019,,,,
6817359914,7.6545335,47.5160462,0.35,,,data: Sept. 2019,,,,
6817364825,7.6545082,47.5160425,0.23,,,data: Sept. 2019,,,,
6817448209,7.6542943,47.5403576,0.015,,,data: Sept. 2019,,,,
6817451504,7.6541481,47.5404317,0.01,,,data: Sept. 2019,,,,
6817707830,7.6338716,47.5476804,0.36,,,data: Sept. 2019,,,,
6817724906,7.6331484,47.5478039,0.33,,,data: Sept. 2019,,,,
9214722447,7.8191142,47.4366813,0.05,,,data: October 2021,,,,
8016384109,7.6424938,47.494159,0.02,,,data: October 2020,,,,
6918379449,7.8500904,47.4197499,0.64,,,"data: October 2019  fruits, September 2020 fruits",agricultural,,,
6917115926,7.8658197,47.4152401,0.57,,,data: October 2019  fruits,,,,
6917115927,7.8657647,47.4152577,1.02,,,data: October 2019  fruits,,,,
6917115928,7.8657062,47.4152783,0.58,,,data: October 2019  fruits,,,,
6917038779,7.8836683,47.4256313,0.83,,,data: October 2019,landmark,,,
6020363437,7.787523,47.4743806,1.45,,,"data: October 2018 
circumference 1984: 119cm (P. Rieder)
circumference 1979: 114cm (P. Rieder)
diameter  ca. 1955:  37cm (W. Plattner NGBL)",natural_monument,,,
6001338660,7.788478,47.4742625,1.0,,,"data: October 2018
circumference 1984: 84cm (P. Rieder)
diameter ca. 1955: 31cm (W. Plattner NGBL)",natural_monument,,,
6928743126,7.772355,47.4356347,0.18,,,data: Oct. 2019 / tree planting,,,,
6928756488,7.7716567,47.4380719,0.32,,,data: Oct. 2019 / tree planting,,,,
6928756302,7.7716046,47.437955,0.07,,,data: Oct. 2019  / tree planting,,,,
9264497200,7.7682836,47.5680661,,,,"data: November 2021
Umfang noch bestimmen und eintragen.",,,,
9253197163,7.6361044,47.4938797,0.26,,,data: November 2021,,,,
9264589319,7.6294676,47.6199946,1.23,,,data: November 2021,,,,
9264589320,7.6294857,47.6199286,1.21,,,data: November 2021,,,,
9264589321,7.6295328,47.6198521,1.26,,,data: November 2021,,,,
9265071122,7.6127993,47.6344938,0.66,,,data: November 2021,,,,
9267587641,7.6178238,47.6411043,1.28,,,data: November 2021,,,,
9267696615,7.6072343,47.6451683,0.32,,,data: November 2021,,,,
9268071580,7.629487,47.7013098,0.42,,,data: November 2021,,,,
9268170776,7.6382028,47.7097518,0.3 - 0.7,,,data: November 2021,,,,
9268728514,7.6542119,47.7700302,0.45,,,data: November 2021,,,,
9268814940,7.6462607,47.7642003,0.83,,,data: November 2021,,,,
9269973317,7.6228318,47.7552805,0.31,,,data: November 2021,,,,
9269989078,7.6223975,47.7547351,0.54,,,data: November 2021,,,,
9270030039,7.6223391,47.7547158,0.16,,,data: November 2021,,,,
9270067051,7.6217975,47.7544905,0.16,,,data: November 2021,,,,
9270122327,7.6504953,47.7426455,0.33,,,data: November 2021,,,,
9283972369,7.6782412,47.5041216,0.03,0.6,,data: November 2021,agricultural,,,
9284054862,7.678231,47.504021,0.03,0.3,,data: November 2021,agricultural,,,
9295563941,7.6831796,47.5085424,0.03,0.65,,data: November 2021,,,,
9295568122,7.6839388,47.5079685,0.03,0.7,,data: November 2021,,,,
9295570865,7.6840444,47.5079596,0.03,0.6,,data: November 2021,,,,
9295574149,7.6841522,47.507957,0.03,0.3,,data: November 2021,,,,
9295581991,7.6842517,47.5079612,0.03,0.7,,data: November 2021,,,,
8089225387,7.7624642,47.4585178,0.09,,,data: November 2020,,,,
8089347202,7.7894595,47.4811029,0.06,,,data: November 2020,,,,
6035097402,7.7542815,47.4564619,1.2,,,"data: November 2018  
circumference 1984: 95cm (P. Rieder)
diameter ca. 1955: 22cm (W. Plattner NGBL)",natural_monument,,,
6005928690,7.7807755,47.4838332,1.70,,,"data: November 2018  
circumference 1984: 141cm (P. Rieder)
diameter ca. 1955: 34cm (W. Plattner NGBL)",natural_monument,,,
6035082133,7.754441,47.4565148,1.73,,,"data: November 2018 
cirumference 1984: 141cm
diameter ca. 1955: 38cm (W. Plattner NGBL)",natural_monument,,,
6093650113,7.7754284,47.5027098,1.25,,,"data: November 2018 
circumference 1984: 105cm (P. Rieder)
diameter ca. 1955: 27 cm (W. Plattner, NGBL)",natural_monument,,,
5979984388,7.6969917,47.5061236,1.12,,,"data: November 2018
diameter ca. 1955: 19 cm (W. Plattner NGBL)
stumpshoot: circumference: 29cm",natural_monument,,,
6049833637,7.7691148,47.4902956,1.90,,,"data: November 2018
circumference 1984: 137cm (P. Rieder)
diameter ca. 1955: 32 cm (W. Plattner NGBL)
Aug. 2019: no visible fruits",natural_monument,,,
6035113949,7.754189,47.4564455,1.53,,,"data: November 2018
circumference 1984: 126cm (P. Rieder)
diameter ca. 1955: 31cm (W. Plattner NGBL)",natural_monument,,,
6093802809,7.7770626,47.4631914,1.50,,,"data: November 2018
circumference 1984: 124cm (P. Rieder)
2020: no fruits",natural_monument,,,
6069201587,7.8200465,47.4456739,0.68,,,data: November 2018,natural_monument,,,
9144576615,8.0645488,47.535227,0.27,,,data: November 2015,,,,
9144610005,8.0646095,47.5352128,0.68,,,data: November 2015,,,,
9144639730,8.0646562,47.5352139,0.33,,,data: November 2015,,,,
9144643356,8.0647691,47.5351482,0.62,,,data: November 2015,,,,
9144673972,8.0648109,47.5351806,0.7,,,data: November 2015,,,,
9144679037,8.0646415,47.5351886,0.39,,,data: November 2015,,,,
9144720385,8.0646063,47.5351643,0.63,,,data: November 2015,,,,
9144863991,8.0645743,47.5352526,0.39,,,data: November 2015,,,,
9144865034,8.064732,47.5351264,0.37,,,data: November 2015,,,,
9144871583,8.0646902,47.5351313,0.34,,,data: November 2015,,,,
9146879005,8.1139336,47.5693695,0.41,,,data: November 2015,,,,
9146886858,8.1140201,47.5693271,0.53,,,data: November 2015,,,,
9146919347,8.1140759,47.5693527,0.43,,,data: November 2015,,,,
9150086166,7.9028467,47.5511773,0.34,,,data: November 2015,,,,
9150110022,7.9029072,47.5511744,0.33,,,data: November 2015,,,,
9150170046,7.9029184,47.5511698,0.22,,,data: November 2015,,,,
9150202598,7.9030309,47.5511586,0.34,,,data: November 2015,,,,
9151197356,7.9039724,47.550984,0.20,,,data: November 2015,,,,
9151203785,7.9030918,47.5511338,0.09,,,data: November 2015,,,,
9151205918,7.9038328,47.5510204,0.29,,,data: November 2015,,,,
9151233156,7.9052306,47.5507029,0.33,,,data: November 2015,,,,
9152526608,7.9034705,47.5503926,0.67,,,data: November 2015,,,,
9152543302,7.9036935,47.5503034,0.67,,,data: November 2015,,,,
9152564259,7.9033833,47.5504528,0.49,,,data: November 2015,,,,
9142450536,8.0273807,47.4710549,0.16,,,data: November 2014,,,,
9142452882,8.0467849,47.4783854,0.25,,,data: November 2014,,,,
9142483059,8.0468135,47.4785576,0.11,,,data: November 2014,,,,
9142615291,8.0672418,47.4668326,0.07,,,data: November 2014,,,,
9144956042,8.0615134,47.5509717,0.47,,,data: November 2014,,,,
9144997223,8.061582,47.5509994,0.32,,,data: November 2014,,,,
8126864097,7.8496733,47.52923,0.02,,,"data: Nov. 2020,  several plantings (ca. 5)",,,,
8126837192,7.8589817,47.5239798,0.1,,,data: Nov. 2020,,,,
8126875651,7.8572936,47.5317413,0.05,,,data: Nov. 2020,,,,
8126886360,7.8582058,47.5253491,0.1,,,data: Nov. 2020,,,,
8126902435,7.8615866,47.5098771,0.06,,,data: Nov. 2020,,,,
8126928752,7.8614752,47.5098527,0.06,,,data: Nov. 2020,,,,
6939088864,7.6275902,47.5667895,0.19,,,data: Nov. 2019,,,,
6943610298,7.6263659,47.5667273,0.24,,,data: Nov. 2019,park,,,
6946110368,7.7728424,47.434863,0.05,,,data: Nov. 2019,,,,
6946110489,7.772698,47.4350676,0.05,,,data: Nov. 2019,,,,
6005944437,7.7695728,47.4911865,0.4  (circa),,,data: Nov. 2018 / tree planting (severeal trees),,,,
6058823046,7.7715606,47.4379173,0.13,,,data: Nov. 2018  / tree planting,,,,
8219010464,7.6366481,47.4027457,0.1,,,"data: Nov 2020,  Umfang geschätzt, Rodung gemäss Luftbild 2015",,,,
8688435132,7.8124687,47.4681712,0.58,,,data: May 2021,urban,,,
7538607919,7.749182,47.4598048,0.36,,,data: May 2020,,,,
7538618236,7.7491139,47.4598509,0.38,,,data: May 2020,,,,
6465756706,7.8770374,47.49611,0.46,,,data: May 2019,agricultural,,,
6465762295,7.8771111,47.4960122,0.38,,,data: May 2019,agricultural,,,
6465764740,7.8771875,47.4959051,0.38,,,data: May 2019,agricultural,,,
6471890986,7.6133621,47.5380426,0.36,,,data: May 2019,park,,,
6471896675,7.6122702,47.5355752,0.26,,,data: May 2019,park,,,
6471899641,7.6122054,47.5354565,0.35,,,data: May 2019,park,,,
6471907320,7.613107,47.5332191,0.33,,,data: May 2019,park,,,
6471916346,7.6131811,47.5331765,0.20,,,data: May 2019,park,,,
6471923617,7.61452,47.5347956,0.10,,,data: May 2019,garden,,,
6471946301,7.6846788,47.5699104,0.49,,,data: May 2019,street,,,
6471946302,7.6846621,47.5699286,0.75,,,data: May 2019,street,,,
6476631891,7.7641823,47.4797005,1.07,,,data: May 2019,natural_monument,,,
6476638456,7.7642064,47.4797023,0.87,,,data: May 2019,natural_monument,,,
6498473054,7.7493108,47.4596445,0.51,,,data: May 2019,,,,
6498475820,7.7489903,47.459526,0.46,,,data: May 2019,,,,
9144411962,8.0579574,47.5263564,0.49,,,data: May 2015,,,,
9144440788,8.057903,47.5263769,0.35,,,data: May 2015,,,,
9144461515,8.0578016,47.5262692,0.39,,,data: May 2015,,,,
9144480546,8.0578418,47.5263248,0.39,,,data: May 2015,,,,
9569642550,7.785534,47.967085,1.09,,,"data: March 2022,  ARTIS 2009 
http://rips-dienste.lubw.baden-wuerttemberg.de
Baum mit Tafel",natural_monument,,,
9576341403,7.6522529,47.6422773,0.65,,,data: March 2022,,,,
8587100894,7.6987802,47.5048747,0.03,1.56,,"data: March 2021 plantation, height: 97cm, August 2021: height: 156cm",,,,
8587100895,7.6988641,47.504956,0.03,1.05,,"data: March 2021 plantation, height: 55cm, August 2021 height: 105cm",,,,
8587100893,7.6985799,47.5048399,0.03,1.00,,"data: March 2021 plantation, height: 0.55cm, August 2021 height 100cm",,,,
8587100892,7.6984709,47.5047764,0.03,0.95,,"data: March 2021 plantation, height 0.4m, August 2021 height 0.95m",,,,
8587100896,7.6991089,47.5050374,0.03,0.98,,"data: March 2021 plantation,  height: 45cm, August height: 98cm",,,,
8587907866,7.6704869,47.5128851,0.03,1.25,,data: March 2021 height 0.88; August  2021 height 1.25,,,,
8587907867,7.6703655,47.5129204,0.03,1.45,,data: March 2021 height 0.77; August  2021 height 1.45,,,,
8586414643,7.6783545,47.5043794,0.03,0.65,,"data: March 2021 height 0.75m; August  2021 height 0.95m, plantation without protective grille,  dead October 2021,
new plantation with identical genotype, new height 65cm",agricultural,,,
8587907863,7.6709764,47.5127028,0.03,1.1,,"data: March 2021 height 0.73; August  2021 height 1.10
April 2022: Dead tip shortened to 25cm",,,,
8546895628,7.6232063,47.5165975,0.03,1.72,,data: March 2021 height 0.65; August  2021 height 1.72,,,,
8546895629,7.6232747,47.5167053,0.03,1.75,,data: March 2021 height 0.62; August  2021 height 1.75,,,,
8587907864,7.6708404,47.5127579,0.03,0.9,,"data: March 2021 height 0.5;  August  2021 height 0.90
April 2022: Dead tip shortened to 25cm",,,,
8546895631,7.6229152,47.5166817,0.03,1.32,,data: March 2021 height 0.55; August  2021 height 1.32,,,,
8542073493,7.7107452,47.5302033,0.03,0.9,,data: March 2021 height 0.55; August  2021 height 0.90,agricultural,,,
8546895632,7.622926,47.5165549,0.03,1.07,,data: March 2021 height 0.52; August  2021 height 1.07,,,,
8542073490,7.7106334,47.5304158,0.03,1.34,,data: March 2021 height 0.4; August  2021 height 1.34,agricultural,,,
8546895630,7.6230923,47.5167868,0.03,1.37,,data: March 2021 height 0.4; August  2021 height 1.32,,,,
8546895627,7.6231178,47.5164852,0.03,1.3,,data: March 2021 height 0.46; August  2021 height 1.30,,,,
8586414642,7.6783976,47.504462,0.03,0.6,,"data: March 2021 height 0.35m; August  2021 height 0.6m, plantation with protective grille",agricultural,,,
8542073494,7.7107722,47.5301431,0.03,0.55,,data: March 2021 height 0.34; August  2021 height 0.55,agricultural,,,
8542073492,7.7107008,47.5302795,0.03,0.67,,data: March 2021 height 0.32; August  2021 height 0.67,agricultural,,,
8587907865,7.6706793,47.5128272,0.03,0.7,,data: March 2021 height 0.30; August  2021 height 0.70,,,,
8586414645,7.6782647,47.5042068,0.03,0.6,,"data: March 2021 height 0.2m; August  2021 height 0.6m, plantation without protective grille, excavated and brougt to tree nursery October 2021",agricultural,,,
8586061900,7.6784338,47.5045463,0.03,0.7,,"data: March 2021 height 0.25m; August  2021 height 0.7m, plantation with protective grille",agricultural,,,
8586414644,7.678308,47.5042921,0.03,0.6,,"data: March 2021 height 0.25m; August  2021 height 0.6m, plantation without protective grille, excavated and brougt to tree nursery October 2021",agricultural,,,
8542073491,7.71067,47.5303392,0.03,0.23,,"data: March 2021 height 0.18; August  2021 height 0.23
Pfropfung abgestorben, neuer Trieb aus Unterlage",agricultural,,,
8586546104,7.6972716,47.5045722,0.10,,,data: March 2021  Umfang überprüfen,agricultural,,,
7379743769,7.7365942,47.4308938,0.89,,,"data: March 2020
origin: northern Germany
plantation: between 1975 and 1981",,,,
6329667060,7.5817699,47.5593128,0.42,,,"data: March 2019, fruits 2019",natural_monument,,,
6329667061,7.5817326,47.5593086,0.45,,,"data: March 2019, fruits 2019",natural_monument,,,
6340552847,7.7582345,47.3944749,0.02,,,"data: March 2019, age: 2015",,,,
6311274016,7.62301,47.57617,0.15,,,"data: March 2019 age: 2005 plantation: 2014 BS037441Erlenparkweg 7
2020: fruits",avenue,,,
6310576058,7.61905,47.54909,0.14,,,"data: March 2019
age: ?
plantation: ?
BS038974
Schwarzpark",urban,,,
6311503429,7.618,47.54885,0.16,,,"data: March 2019
age: 2009
plantation: 2018
BS042155
Schwarzpark",urban,,,
6311524150,7.61795,47.54876,0.16,,,"data: March 2019
age: 2009
plantation: 2018
BS042154
Schwarzpark",urban,,,
6311568840,7.6223219,47.5455554,0.03,,,"data: March 2019
age: 2008
plantation: 2017
BS041994
Birsstrasse",avenue,,,
6311556753,7.62227,47.54499,0.04,,,"data: March 2019
age: 2008
plantation: 2017
BS041075
Birsstrasse",avenue,,,
6311620555,7.61819,47.55343,0.05,,,"data: March 2019
age: 2008
plantation: 2017
BS041072
Birsstrasse",avenue,,,
6311545798,7.62216,47.54354,0.05,,,"data: March 2019
age: 2007
plantation: 2017
BS041077
Birsstrasse",avenue,,,
6310541609,7.59185,47.58475,0.20,,,"data: March 2019
age: 2005
plantation: 2014
BS038588
Bonergasse",urban,,,
6309343107,7.62336,47.57636,0.17,,,"data: March 2019
age: 2004
plantation: 2013
BS037447
Erlenparkweg 1

",avenue,,,
6311338986,7.6233,47.57633,0.20,,,"data: March 2019
age: 2004
plantation: 2013
BS037446
Erlenparkweg 2",avenue,,,
6311314118,7.62324,47.5763,0.24,,,"data: March 2019
age: 2004
plantation: 2013
BS037445
Erlenparkweg 3",avenue,,,
6311331680,7.62319,47.57627,0.25,,,"data: March 2019
age: 2004
plantation: 2013
BS037444
Erlenparkweg 4
",avenue,,,
6311301218,7.62313,47.57624,0.23,,,"data: March 2019
age: 2004
plantation: 2013
BS037443
Erlenparkweg 5",avenue,,,
6311661737,7.61115,47.57329,0.30,,,"data: March 2019
age: 1996
plantation: 2005
BS019458
Schorenweg",urban,,,
6311735264,7.62554,47.5591,0.65,,,"data: March 2019
age: 1985
plantation: 1994
BS031159
Kraftwerk Birsfelden",urban,,,
6311714899,7.62721,47.56678,0.96,,,"data: March 2019
age: 1980
plantation: 1989
BS021986
drei Linden
zwei (vier) stämmig
circumference 96cm and 89cm",urban,,,
6311368985,7.59328,47.57324,1.24,,,"data: March 2019
age: 1960
plantation: 1970
BS018094
Horburgpark
two burly: circumferences 0.64cm and 0.59cm",urban,,,
6311290851,7.62307,47.57621,0.20,,,"data: March 2019
age:  2004
plantation: 2013
BS037442
Erlenparkweg 6",avenue,,,
6389223014,7.6498517,47.5784117,0.81,,,"data: March 2019
Muehlestiegstrasse 44",garden,,,
6329260084,7.8399065,47.4851295,0.53,,,data: March 2019,landmark,,,
6329301625,7.6223452,47.546344,0.42,,,data: March 2019,urban,,,
6340557135,7.7598616,47.3938667,0.29,,,data: March 2019,,,,
6340560584,7.7598972,47.3938538,0.57,,,data: March 2019,,,,
6389409262,7.6177907,47.5461586,0.55,,,data: March 2019,park,,,
8048323485,7.6638223,47.3988149,0.06,,,data: March 2019,,,,
9167114403,8.2181843,47.5398738,0.08,,,data: March 2016,,,,
9167145669,8.2181532,47.5395535,0.08,,,data: March 2016,,,,
9167148384,8.2183212,47.5398216,0.06,,,data: March 2016,,,,
9167159728,8.2167035,47.5390938,0.24,,,data: March 2016,,,,
9124149495,8.0823426,47.4210116,0.10,,,data: March 2015,,,,
9124454079,7.9828876,47.5354878,0.09,,,data: March 2015,,,,
9142530622,8.0452014,47.479898,0.08,,,data: March 2015,,,,
9153141168,8.0270446,47.5278317,0.08,,,data: March 2015,,,,
9514291728,8.6621,49.191193,,,,data: March 1997,natural_monument,,,
9515873702,8.687692,49.181815,,,,data: March 1997,natural_monument,,,
9517548643,9.6763825,49.5402223,,,,data: March 1992,natural_monument,,,
9517572894,9.6760037,49.5397205,,,,data: March 1992,natural_monument,,,
9517591975,9.6756743,49.5407897,,,,data: March 1992,natural_monument,,,
9517784621,9.6756908,49.5404194,,,,data: March 1992,natural_monument,,,
9519314506,9.63514,49.535907,,,,data: March 1992,natural_monument,,,
9519356890,9.65733,49.506203,,,,data: March 1992,natural_monument,,,
9514041609,8.804543,49.055682,,,,data: March 1987,natural_monument,,,
9514041892,8.817517,49.050588,,,,data: March 1987,natural_monument,,,
9514075821,8.817417,49.0507,,,,data: March 1987,natural_monument,,,
9515956351,8.772383,49.057403,,,,data: March 1987,natural_monument,,,
9709677671,7.59686,47.5034791,0.45,,,"data: Mai 2022, plantation 2015",park,,,
9709807919,7.5972899,47.5034357,0.24,,,data: Mai 2022  plantation 2015,park,,,
9569711296,7.7896823,47.9587172,1.06,,,data: Mai 2022,,,,
9723531969,7.5300141,47.5101401,0.13,,,data: Mai 2022,,,,
9723531970,7.5301902,47.5101808,0.08,,,data: Mai 2022,,,,
9726828818,7.7891754,47.9637554,1.58,,,data: Mai 2022,agricultural,,,
9735699766,7.7923156,47.9578706,0.70,,,data: Mai 2022,agricultural,,,
9735699767,7.7923559,47.957964,0.38,,,data: Mai 2022,agricultural,,,
9735699768,7.7923827,47.9580502,0.43,,,data: Mai 2022,agricultural,,,
9788414980,7.5126699,47.5081645,0.13,,,data: Mai 2022,,,,
9781431686,9.7578303,54.0550092,0.2,,,data: Mai 2022,,,,
8691646569,7.8070318,47.4611034,0.84,,,"data: Mai 2021
plantation: 1991",garden,,,
8715494921,7.8502198,47.5283593,0.02,,,"data: Mai 2021
nearly dead, little root shot",agricultural,,,
8715427085,7.8501764,47.5283924,0.02,,,"data: Mai 2021
dead",agricultural,,,
8688430446,7.8048353,47.4619327,0.54,,,data: Mai 2021,,,,
8707240081,7.8076769,47.4611621,0.63,,,data: Mai 2021,garden,,,
8715483318,7.8500623,47.5281061,0.38,,,data: Mai 2021,agricultural,,,
8761897356,7.8084573,47.5065048,1.29,,,data: Mai 2021,,,,
9850842316,7.6696447,48.0686622,0.6 - 1.1,,,data: June 2022; ca. 20 Sorbus domestica along Fasanenweg,,,,
3632589235,7.6711643,48.069741,0.6 - 1.1,,,data: June 2022; ca 20 Sorbus domestica-trees along Fasanenweg,,,,
9851187491,7.6695119,47.5892854,0.23,,,"data: June 2022, position approximate",,,,
9851287143,7.6695668,47.5892901,0.44,,,"data: June 2022, position approximate",,,,
9851287144,7.6694735,47.5892718,0.22,,,"data: June 2022, position approximate",,,,
9851287145,7.6694028,47.5892671,0.22,,,"data: June 2022, position approximate",,,,
9851287146,7.6693278,47.5892595,0.32,,,"data: June 2022, position approximate",,,,
9851287147,7.6688836,47.5892347,0.54,,,"data: June 2022, position approximate",,,,
9851287148,7.66884,47.5892024,0.19,,,"data: June 2022, position approximate",,,,
9791011422,7.78699,47.4778,0.1,,,data: June 2022,,,,
9792552001,7.5743677,47.5396929,0.20,,,data: June 2022,urban,,,
9792571327,7.5742937,47.5396333,0.21,,,data: June 2022,urban,,,
9792649665,7.5495702,47.5009663,0.60,,,data: June 2022,urban,,,
9792719161,7.5356792,47.4978814,0.91,,,data: June 2022,,,,
9792731394,7.5358103,47.4976416,0.56,,,data: June 2022,,,,
9807360117,7.5356866,47.4981371,0.3,,,data: June 2022,,,,
9850930420,7.6557445,47.5817454,1.04,,,data: June 2022,garden,,,
9851056057,7.67732,47.59213,0.11,,,data: June 2022,,,,
9851108764,7.6775304,47.592006,0.56,,,data: June 2022,,,,
8867742866,8.2094261,47.5381322,0.67,,,data: June 2021; wurde von W. Keller 1999/2001 nicht vemessen und ist nicht Bestandteil seiner pflanzensoziologischen Aufnahmen.,,,,
